product_id,sku,product_name,category,subcategory,brand,price,cost,stock_quantity,avg_rating,num_reviews,launch_date,weight,is_eco_friendly,is_ai_enabled,is_bestseller,created_at,updated_at
PROD-2025-001114,GUC-FAS-1114,Gucci Shoes Smart 2025,Fashion,Shoes,Gucci,279.02,192.78,100,5.0,33,2025-07-01,7.08,False,False,False,2025-01-01,2025-07-01
PROD-2025-001115,THE-HEA-1115,The Body Shop Wellness Smart 2025,Health & Beauty,Wellness,The Body Shop,223.39,170.46,226,5.0,69,2025-04-03,5.72,False,False,False,2025-01-01,2025-04-03
PROD-2025-001116,SEP-HEA-1116,Sephora Makeup Advanced 2025,Health & Beauty,Makeup,Sephora,194.79,152.4,131,3.93,136,2025-05-20,1.67,True,False,False,2025-01-01,2025-05-20
PROD-2025-001117,SCH-BOO-1117,Scholastic Non-Fiction Pro 2025,Books,Non-Fiction,Scholastic,45.85,34.71,67,4.08,13,2025-07-08,1.72,False,False,False,2025-01-01,2025-07-08
PROD-2025-001118,HAR-BOO-1118,HarperCollins Educational Elite 2025,Books,Educational,HarperCollins,32.78,22.55,437,4.88,18,2025-08-18,2.1,False,False,False,2025-01-01,2025-08-18
PROD-2025-001119,SON-ELE-1119,Sony Tablets Premium 2025,Electronics,Tablets,Sony,2444.1,1680.47,53,5.0,32,2025-12-05,0.97,False,False,False,2025-01-01,2025-12-05
PROD-2025-001120,ULT-HEA-1120,Ulta Supplements Premium 2025,Health & Beauty,Supplements,Ulta,94.33,58.77,236,5.0,31,2025-08-03,4.85,False,False,False,2025-01-01,2025-08-03
PROD-2025-001121,REI-SPO-1121,REI Team Sports Elite 2025,Sports,Team Sports,REI,414.32,302.6,197,3.88,140,2025-10-29,2.8,False,False,False,2025-01-01,2025-10-29
PROD-2025-001122,ZAR-FAS-1122,Zara Accessories Max 2025,Fashion,Accessories,Zara,495.49,362.25,428,3.81,1,2025-07-07,6.72,True,False,False,2025-01-01,2025-07-07
PROD-2025-001123,ADI-SPO-1123,Adidas Team Sports Advanced 2025,Sports,Team Sports,Adidas,690.7,530.96,167,4.42,38,2025-03-25,2.43,False,False,False,2025-01-01,2025-03-25
PROD-2025-001124,WIL-HOM-1124,Williams Sonoma Tools Pro 2025,Home & Garden,Tools,Williams Sonoma,942.22,715.51,157,3.76,24,2025-11-30,3.05,False,False,False,2025-01-01,2025-11-30
PROD-2025-001125,PRA-FAS-1125,Prada Watches Elite 2025,Fashion,Watches,Prada,636.39,486.91,37,4.13,46,2025-06-02,7.74,True,False,False,2025-01-01,2025-06-02
PROD-2025-001126,PRA-FAS-1126,Prada Watches Max 2025,Fashion,Watches,Prada,202.11,123.54,126,3.96,33,2025-04-20,2.33,True,False,False,2025-01-01,2025-04-20
PROD-2025-001127,GOO-ELE-1127,Google Smart Home Pro 2025,Electronics,Smart Home,Google,374.8,259.17,438,5.0,60,2025-11-13,6.34,True,False,False,2025-01-01,2025-11-13
PROD-2025-001128,NIV-HEA-1128,Nivea Wellness Max 2025,Health & Beauty,Wellness,Nivea,98.35,76.55,266,3.95,13,2025-04-16,3.69,False,False,False,2025-01-01,2025-04-16
PROD-2025-001129,GOO-ELE-1129,Google Tablets Elite 2025,Electronics,Tablets,Google,2090.6,1324.47,185,3.58,10,2025-12-03,8.89,False,True,False,2025-01-01,2025-12-03
PROD-2025-001130,DEL-ELE-1130,Dell Laptops Advanced 2025,Electronics,Laptops,Dell,1571.23,1201.56,416,4.39,12,2025-05-25,5.92,False,False,False,2025-01-01,2025-05-25
PROD-2025-001131,PAT-SPO-1131,Patagonia Team Sports Ultra 2025,Sports,Team Sports,Patagonia,325.38,236.09,455,4.72,123,2025-07-26,6.16,True,False,True,2025-01-01,2025-07-26
PROD-2025-001132,REI-SPO-1132,REI Outdoor Elite 2025,Sports,Outdoor,REI,391.22,288.49,188,4.53,1,2025-12-21,2.39,False,False,False,2025-01-01,2025-12-21
PROD-2025-001133,APP-ELE-1133,Apple Tablets Elite 2025,Electronics,Tablets,Apple,3181.64,2355.18,432,4.26,64,2025-08-20,9.55,False,False,False,2025-01-01,2025-08-20
PROD-2025-001134,SAM-ELE-1134,Samsung Laptops Classic 2025,Electronics,Laptops,Samsung,1176.3,797.62,358,4.41,36,2025-12-22,7.91,False,False,False,2025-01-01,2025-12-22
PROD-2025-001135,NIV-HEA-1135,Nivea Personal Care Pro 2025,Health & Beauty,Personal Care,Nivea,178.86,122.56,45,4.41,2,2025-02-11,9.53,False,False,False,2025-01-01,2025-02-11
PROD-2025-001136,NIV-HEA-1136,Nivea Makeup Smart 2025,Health & Beauty,Makeup,Nivea,129.08,78.19,351,5.0,131,2025-03-16,9.09,False,False,True,2025-01-01,2025-03-16
PROD-2025-001137,HP-ELE-1137,HP Smart Home Premium 2025,Electronics,Smart Home,HP,99.98,67.92,135,5.0,46,2025-01-25,9.6,False,False,False,2025-01-01,2025-01-25
PROD-2025-001138,APP-ELE-1138,Apple Smartphones Elite 2025,Electronics,Smartphones,Apple,2781.2,1922.51,207,5.0,7,2025-11-09,1.83,False,False,False,2025-01-01,2025-11-09
PROD-2025-001139,L'O-HEA-1139,L'Oreal Personal Care Smart 2025,Health & Beauty,Personal Care,L'Oreal,49.73,30.05,193,5.0,61,2025-01-14,1.78,True,False,False,2025-01-01,2025-01-14
PROD-2025-001140,UNI-FAS-1140,Uniqlo Bags Max 2025,Fashion,Bags,Uniqlo,257.28,186.62,326,4.73,68,2025-10-20,8.48,False,False,False,2025-01-01,2025-10-20
PROD-2025-001141,WES-HOM-1141,West Elm Tools Ultra 2025,Home & Garden,Tools,West Elm,1420.94,1115.59,403,4.14,119,2025-01-19,5.96,False,False,False,2025-01-01,2025-01-19
PROD-2025-001142,L'O-HEA-1142,L'Oreal Wellness Advanced 2025,Health & Beauty,Wellness,L'Oreal,89.77,60.49,150,3.72,44,2025-03-13,9.89,True,False,False,2025-01-01,2025-03-13
PROD-2025-001143,NIK-SPO-1143,Nike Outdoor Pro 2025,Sports,Outdoor,Nike,1188.32,774.23,460,4.43,29,2025-08-24,2.58,False,False,False,2025-01-01,2025-08-24
PROD-2025-001144,ADI-FAS-1144,Adidas Watches Premium 2025,Fashion,Watches,Adidas,258.87,175.87,431,4.86,22,2025-11-09,1.67,False,False,False,2025-01-01,2025-11-09
PROD-2025-001145,NIK-SPO-1145,Nike Team Sports Ultra 2025,Sports,Team Sports,Nike,722.6,571.62,391,4.71,223,2025-11-02,9.16,False,False,True,2025-01-01,2025-11-02
PROD-2025-001146,IKE-HOM-1146,IKEA Decor Premium 2025,Home & Garden,Decor,IKEA,1437.16,1052.95,473,5.0,105,2025-06-21,3.5,False,False,True,2025-01-01,2025-06-21
PROD-2025-001147,PRA-FAS-1147,Prada Accessories Pro 2025,Fashion,Accessories,Prada,525.59,366.25,103,3.46,104,2025-09-27,2.86,False,False,False,2025-01-01,2025-09-27
PROD-2025-001148,SON-ELE-1148,Sony Smart Home Advanced 2025,Electronics,Smart Home,Sony,255.14,203.69,173,5.0,136,2025-09-13,9.19,False,False,True,2025-01-01,2025-09-13
PROD-2025-001149,CB2-HOM-1149,CB2 Tools Classic 2025,Home & Garden,Tools,CB2,1566.55,1197.93,305,4.12,32,2025-03-30,9.81,True,False,False,2025-01-01,2025-03-30
PROD-2025-001150,HOM-HOM-1150,Home Depot Garden Premium 2025,Home & Garden,Garden,Home Depot,521.24,330.99,262,3.74,79,2025-05-03,9.46,False,False,False,2025-01-01,2025-05-03
PROD-2025-001151,MAR-BOO-1151,Marvel Non-Fiction Ultra 2025,Books,Non-Fiction,Marvel,33.93,21.59,45,4.06,6,2025-10-24,2.87,False,False,False,2025-01-01,2025-10-24
PROD-2025-001152,NIK-SPO-1152,Nike Team Sports Smart 2025,Sports,Team Sports,Nike,937.81,698.6,144,5.0,136,2025-02-10,1.6,False,False,True,2025-01-01,2025-02-10
PROD-2025-001153,APP-ELE-1153,Apple Smart Home Premium 2025,Electronics,Smart Home,Apple,2787.98,2007.16,360,5.0,31,2025-03-17,0.79,False,False,False,2025-01-01,2025-03-17
PROD-2025-001154,HOM-HOM-1154,Home Depot Furniture Smart 2025,Home & Garden,Furniture,Home Depot,445.7,342.17,457,5.0,134,2025-06-21,0.77,False,False,True,2025-01-01,2025-06-21
PROD-2025-001155,GOO-ELE-1155,Google Laptops Max 2025,Electronics,Laptops,Google,523.26,316.61,421,2.86,11,2025-11-05,6.73,False,False,False,2025-01-01,2025-11-05
PROD-2025-001156,HP-ELE-1156,HP Smartphones Pro 2025,Electronics,Smartphones,HP,2644.57,1780.65,468,5.0,59,2025-05-29,8.43,True,False,False,2025-01-01,2025-05-29
PROD-2025-001157,THE-HEA-1157,The Body Shop Supplements Premium 2025,Health & Beauty,Supplements,The Body Shop,142.84,95.91,483,4.07,68,2025-01-08,4.05,False,False,False,2025-01-01,2025-01-08
PROD-2025-001158,ADI-SPO-1158,Adidas Fitness Advanced 2025,Sports,Fitness,Adidas,1125.01,772.84,347,4.83,4,2025-06-05,9.08,False,False,False,2025-01-01,2025-06-05
PROD-2025-001159,HP-ELE-1159,HP Laptops Pro 2025,Electronics,Laptops,HP,2858.29,1779.84,305,4.32,109,2025-10-11,7.68,True,False,False,2025-01-01,2025-10-11
PROD-2025-001160,DEL-ELE-1160,Dell Smart Home Smart 2025,Electronics,Smart Home,Dell,1896.62,1348.32,213,5.0,26,2025-09-10,9.09,False,True,False,2025-01-01,2025-09-10
PROD-2025-001161,DEL-ELE-1161,Dell Gaming Ultra 2025,Electronics,Gaming,Dell,2042.78,1589.91,417,4.66,53,2025-01-03,3.44,False,False,False,2025-01-01,2025-01-03
PROD-2025-001162,APP-ELE-1162,Apple Headphones Max 2025,Electronics,Headphones,Apple,1851.84,1157.28,83,3.96,42,2025-04-02,9.08,True,True,False,2025-01-01,2025-04-02
PROD-2025-001163,LOW-HOM-1163,Lowes Garden Smart 2025,Home & Garden,Garden,Lowes,1565.07,1197.63,418,5.0,24,2025-04-18,6.19,True,False,False,2025-01-01,2025-04-18
PROD-2025-001164,GUC-FAS-1164,Gucci Watches Advanced 2025,Fashion,Watches,Gucci,418.39,252.89,476,4.32,9,2025-05-31,1.5,False,False,False,2025-01-01,2025-05-31
PROD-2025-001165,LOW-HOM-1165,Lowes Kitchen Max 2025,Home & Garden,Kitchen,Lowes,540.77,326.3,137,4.52,102,2025-05-22,3.86,False,False,True,2025-01-01,2025-05-22
PROD-2025-001166,ULT-HEA-1166,Ulta Personal Care Smart 2025,Health & Beauty,Personal Care,Ulta,154.57,94.41,202,5.0,29,2025-06-26,2.52,False,False,False,2025-01-01,2025-06-26
PROD-2025-001167,ZAR-FAS-1167,Zara Shoes Smart 2025,Fashion,Shoes,Zara,429.21,264.26,306,5.0,185,2025-03-12,9.55,False,False,True,2025-01-01,2025-03-12
PROD-2025-001168,CLI-HEA-1168,Clinique Wellness Ultra 2025,Health & Beauty,Wellness,Clinique,236.45,149.79,373,3.8,73,2025-09-22,4.55,False,False,False,2025-01-01,2025-09-22
PROD-2025-001169,REI-SPO-1169,REI Outdoor Advanced 2025,Sports,Outdoor,REI,488.27,385.82,333,4.03,52,2025-01-28,6.09,True,False,False,2025-01-01,2025-01-28
PROD-2025-001170,UNI-FAS-1170,Uniqlo Bags Advanced 2025,Fashion,Bags,Uniqlo,710.91,467.0,54,4.35,2,2025-01-21,8.73,False,False,False,2025-01-01,2025-01-21
PROD-2025-001171,L'O-HEA-1171,L'Oreal Makeup Ultra 2025,Health & Beauty,Makeup,L'Oreal,94.18,58.76,489,4.6,79,2025-08-16,5.87,False,False,False,2025-01-01,2025-08-16
PROD-2025-001172,HOM-HOM-1172,Home Depot Tools Advanced 2025,Home & Garden,Tools,Home Depot,142.32,91.8,202,4.43,33,2025-03-29,1.82,False,False,False,2025-01-01,2025-03-29
PROD-2025-001173,HP-ELE-1173,HP Smart Home Ultra 2025,Electronics,Smart Home,HP,1666.63,1198.22,371,5.0,39,2025-07-14,8.32,False,True,False,2025-01-01,2025-07-14
PROD-2025-001174,HOM-HOM-1174,Home Depot Kitchen Max 2025,Home & Garden,Kitchen,Home Depot,18.31,12.86,263,4.56,5,2025-06-20,6.9,True,False,False,2025-01-01,2025-06-20
PROD-2025-001175,SON-ELE-1175,Sony Gaming Advanced 2025,Electronics,Gaming,Sony,383.81,231.05,22,4.49,31,2025-10-22,4.56,False,False,False,2025-01-01,2025-10-22
PROD-2025-001176,NIK-SPO-1176,Nike Team Sports Classic 2025,Sports,Team Sports,Nike,660.0,501.63,171,4.53,21,2025-09-24,4.0,False,False,False,2025-01-01,2025-09-24
PROD-2025-001177,NIK-FAS-1177,Nike Clothing Pro 2025,Fashion,Clothing,Nike,851.38,543.33,31,4.09,94,2025-07-22,2.19,True,False,False,2025-01-01,2025-07-22
PROD-2025-001178,NIK-FAS-1178,Nike Accessories Ultra 2025,Fashion,Accessories,Nike,169.65,134.78,464,5.0,19,2025-02-16,2.96,True,False,False,2025-01-01,2025-02-16
PROD-2025-001179,H&M-FAS-1179,H&M Watches Pro 2025,Fashion,Watches,H&M,413.09,310.76,152,3.1,45,2025-06-20,5.48,True,False,False,2025-01-01,2025-06-20
PROD-2025-001180,GOO-ELE-1180,Google Tablets Classic 2025,Electronics,Tablets,Google,3014.32,2084.58,22,3.93,129,2025-06-17,0.69,True,False,False,2025-01-01,2025-06-17
PROD-2025-001181,PEN-BOO-1181,Penguin Children Advanced 2025,Books,Children,Penguin,30.51,19.97,17,4.67,9,2025-07-24,8.3,False,False,False,2025-01-01,2025-07-24
PROD-2025-001182,SCH-BOO-1182,Scholastic E-books Advanced 2025,Books,E-books,Scholastic,49.9,39.86,315,4.75,13,2025-12-28,7.51,False,False,False,2025-01-01,2025-12-28
PROD-2025-001183,APP-ELE-1183,Apple Laptops Ultra 2025,Electronics,Laptops,Apple,156.69,108.34,332,5.0,38,2025-09-01,4.27,True,False,False,2025-01-01,2025-09-01
PROD-2025-001184,RAN-BOO-1184,Random House Educational Smart 2025,Books,Educational,Random House,54.43,40.88,269,5.0,23,2025-05-08,3.87,True,False,False,2025-01-01,2025-05-08
PROD-2025-001185,ZAR-FAS-1185,Zara Jewelry Elite 2025,Fashion,Jewelry,Zara,318.31,192.63,449,3.98,23,2025-04-17,1.69,False,False,False,2025-01-01,2025-04-17
PROD-2025-001186,LOW-HOM-1186,Lowes Furniture Ultra 2025,Home & Garden,Furniture,Lowes,1562.77,1088.53,142,4.25,119,2025-07-13,4.25,False,False,False,2025-01-01,2025-07-13
PROD-2025-001187,REI-SPO-1187,REI Team Sports Pro 2025,Sports,Team Sports,REI,533.11,326.26,189,4.1,20,2025-06-24,8.18,False,False,False,2025-01-01,2025-06-24
PROD-2025-001188,WES-HOM-1188,West Elm Furniture Ultra 2025,Home & Garden,Furniture,West Elm,1223.48,885.42,280,3.65,30,2025-03-10,5.8,True,False,False,2025-01-01,2025-03-10
PROD-2025-001189,LOW-HOM-1189,Lowes Garden Ultra 2025,Home & Garden,Garden,Lowes,752.35,549.35,270,4.55,16,2025-12-15,2.7,False,False,False,2025-01-01,2025-12-15
PROD-2025-001190,ADI-FAS-1190,Adidas Clothing Ultra 2025,Fashion,Clothing,Adidas,221.67,164.17,408,3.98,117,2025-10-29,3.66,False,False,False,2025-01-01,2025-10-29
PROD-2025-001191,APP-ELE-1191,Apple Laptops Ultra 2025,Electronics,Laptops,Apple,896.61,556.81,27,4.88,38,2025-11-22,3.99,False,False,False,2025-01-01,2025-11-22
PROD-2025-001192,ULT-HEA-1192,Ulta Skincare Max 2025,Health & Beauty,Skincare,Ulta,90.49,62.43,466,3.45,103,2025-05-07,9.27,True,False,False,2025-01-01,2025-05-07
PROD-2025-001193,PEN-BOO-1193,Penguin Fiction Pro 2025,Books,Fiction,Penguin,62.28,44.04,239,4.12,91,2025-04-16,5.97,True,False,False,2025-01-01,2025-04-16
PROD-2025-001194,CB2-HOM-1194,CB2 Garden Ultra 2025,Home & Garden,Garden,CB2,1515.75,1158.46,149,4.78,231,2025-08-14,6.71,True,False,True,2025-01-01,2025-08-14
PROD-2025-001195,L'O-HEA-1195,L'Oreal Makeup Elite 2025,Health & Beauty,Makeup,L'Oreal,207.48,161.43,392,4.71,30,2025-06-17,0.21,False,False,False,2025-01-01,2025-06-17
PROD-2025-001196,NIV-HEA-1196,Nivea Makeup Smart 2025,Health & Beauty,Makeup,Nivea,157.69,116.19,278,5.0,16,2025-04-10,0.42,False,False,False,2025-01-01,2025-04-10
PROD-2025-001197,GOO-ELE-1197,Google Laptops Ultra 2025,Electronics,Laptops,Google,2721.77,1679.72,180,4.17,70,2025-07-14,9.08,False,False,False,2025-01-01,2025-07-14
PROD-2025-001198,NIK-SPO-1198,Nike Team Sports Max 2025,Sports,Team Sports,Nike,824.77,518.11,328,4.84,35,2025-05-09,1.78,False,False,False,2025-01-01,2025-05-09
PROD-2025-001199,MIC-ELE-1199,Microsoft Headphones Smart 2025,Electronics,Headphones,Microsoft,1336.03,818.06,324,5.0,61,2025-04-03,8.99,True,False,False,2025-01-01,2025-04-03
PROD-2025-001200,PEN-BOO-1200,Penguin Non-Fiction Ultra 2025,Books,Non-Fiction,Penguin,10.76,7.71,477,4.55,11,2025-10-06,2.33,False,False,False,2025-01-01,2025-10-06
PROD-2025-001201,NIK-SPO-1201,Nike Individual Sports Smart 2025,Sports,Individual Sports,Nike,966.8,706.54,287,5.0,155,2025-09-10,6.65,True,False,True,2025-01-01,2025-09-10
PROD-2025-001202,NIV-HEA-1202,Nivea Makeup Ultra 2025,Health & Beauty,Makeup,Nivea,177.69,134.35,462,4.74,13,2025-03-18,8.65,True,False,False,2025-01-01,2025-03-18
PROD-2025-001203,THE-HEA-1203,The Body Shop Personal Care Max 2025,Health & Beauty,Personal Care,The Body Shop,249.38,189.67,96,3.84,55,2025-10-31,5.51,False,False,False,2025-01-01,2025-10-31
PROD-2025-001204,THE-HEA-1204,The Body Shop Wellness Max 2025,Health & Beauty,Wellness,The Body Shop,254.8,199.25,170,3.54,26,2025-12-11,1.65,True,False,False,2025-01-01,2025-12-11
PROD-2025-001205,HAR-BOO-1205,HarperCollins Children Smart 2025,Books,Children,HarperCollins,56.42,38.69,445,5.0,101,2025-04-13,1.41,False,False,True,2025-01-01,2025-04-13
PROD-2025-001206,MAR-BOO-1206,Marvel Non-Fiction Advanced 2025,Books,Non-Fiction,Marvel,60.2,47.34,159,3.87,6,2025-01-31,7.25,True,False,False,2025-01-01,2025-01-31
PROD-2025-001207,ADI-FAS-1207,Adidas Shoes Ultra 2025,Fashion,Shoes,Adidas,586.37,368.63,222,4.08,2,2025-03-06,9.68,True,False,False,2025-01-01,2025-03-06
PROD-2025-001208,CLI-HEA-1208,Clinique Makeup Smart 2025,Health & Beauty,Makeup,Clinique,104.81,67.68,462,5.0,29,2025-03-03,9.53,True,False,False,2025-01-01,2025-03-03
PROD-2025-001209,IKE-HOM-1209,IKEA Garden Max 2025,Home & Garden,Garden,IKEA,388.01,287.54,247,4.24,107,2025-02-06,1.99,False,False,False,2025-01-01,2025-02-06
PROD-2025-001210,IKE-HOM-1210,IKEA Tools Smart 2025,Home & Garden,Tools,IKEA,1246.49,943.43,472,5.0,176,2025-03-07,5.52,False,False,True,2025-01-01,2025-03-07
PROD-2025-001211,UND-SPO-1211,Under Armour Water Sports Smart 2025,Sports,Water Sports,Under Armour,1167.58,749.83,72,5.0,20,2025-07-03,2.24,True,False,False,2025-01-01,2025-07-03
PROD-2025-001212,WIL-HOM-1212,Williams Sonoma Garden Elite 2025,Home & Garden,Garden,Williams Sonoma,462.63,294.96,215,3.74,80,2025-06-05,7.91,True,False,False,2025-01-01,2025-06-05
PROD-2025-001213,SON-ELE-1213,Sony Headphones Ultra 2025,Electronics,Headphones,Sony,2513.75,1543.82,451,3.66,54,2025-02-16,5.67,False,False,False,2025-01-01,2025-02-16
PROD-2025-001214,NIK-SPO-1214,Nike Outdoor Premium 2025,Sports,Outdoor,Nike,151.26,93.25,222,4.08,36,2025-11-22,9.33,False,False,False,2025-01-01,2025-11-22
PROD-2025-001215,DEL-ELE-1215,Dell Tablets Smart 2025,Electronics,Tablets,Dell,341.12,239.68,324,5.0,167,2025-06-07,2.96,False,False,True,2025-01-01,2025-06-07
PROD-2025-001216,ADI-FAS-1216,Adidas Clothing Elite 2025,Fashion,Clothing,Adidas,668.06,446.72,395,3.9,22,2025-01-13,0.22,False,False,False,2025-01-01,2025-01-13
PROD-2025-001217,SCH-BOO-1217,Scholastic Comics Max 2025,Books,Comics,Scholastic,24.15,18.61,143,3.99,25,2025-11-03,4.3,False,False,False,2025-01-01,2025-11-03
PROD-2025-001218,APP-ELE-1218,Apple Headphones Pro 2025,Electronics,Headphones,Apple,2951.29,2044.75,82,3.69,27,2025-04-17,9.9,False,False,False,2025-01-01,2025-04-17
PROD-2025-001219,DC-BOO-1219,DC Children Ultra 2025,Books,Children,DC,63.2,40.52,67,4.47,15,2025-05-10,0.54,False,False,False,2025-01-01,2025-05-10
PROD-2025-001220,L'O-HEA-1220,L'Oreal Makeup Elite 2025,Health & Beauty,Makeup,L'Oreal,82.63,54.8,454,5.0,182,2025-08-07,7.54,False,False,True,2025-01-01,2025-08-07
PROD-2025-001221,WIL-HOM-1221,Williams Sonoma Garden Premium 2025,Home & Garden,Garden,Williams Sonoma,1304.96,972.86,91,4.56,70,2025-11-06,5.68,True,False,False,2025-01-01,2025-11-06
PROD-2025-001222,APP-ELE-1222,Apple Tablets Classic 2025,Electronics,Tablets,Apple,1621.45,987.12,171,3.7,76,2025-01-02,9.73,False,False,False,2025-01-01,2025-01-02
PROD-2025-001223,CLI-HEA-1223,Clinique Wellness Smart 2025,Health & Beauty,Wellness,Clinique,78.85,47.5,38,5.0,17,2025-05-24,5.0,False,False,False,2025-01-01,2025-05-24
PROD-2025-001224,UND-SPO-1224,Under Armour Team Sports Smart 2025,Sports,Team Sports,Under Armour,117.47,82.27,123,5.0,43,2025-12-19,4.87,True,False,False,2025-01-01,2025-12-19
PROD-2025-001225,ADI-SPO-1225,Adidas Water Sports Classic 2025,Sports,Water Sports,Adidas,317.53,235.76,167,4.95,1,2025-10-19,2.55,False,False,False,2025-01-01,2025-10-19
PROD-2025-001226,MAR-BOO-1226,Marvel E-books Premium 2025,Books,E-books,Marvel,58.49,37.16,183,3.84,34,2025-04-23,3.27,False,False,False,2025-01-01,2025-04-23
PROD-2025-001227,PEN-BOO-1227,Penguin Non-Fiction Premium 2025,Books,Non-Fiction,Penguin,37.77,28.25,212,4.62,172,2025-02-11,4.59,True,False,True,2025-01-01,2025-02-11
PROD-2025-001228,MAR-BOO-1228,Marvel Educational Max 2025,Books,Educational,Marvel,62.69,40.03,67,4.26,8,2025-02-02,3.71,True,False,False,2025-01-01,2025-02-02
PROD-2025-001229,IKE-HOM-1229,IKEA Lighting Max 2025,Home & Garden,Lighting,IKEA,74.59,57.73,372,5.0,15,2025-09-06,7.63,False,False,False,2025-01-01,2025-09-06
PROD-2025-001230,MAR-BOO-1230,Marvel Fiction Smart 2025,Books,Fiction,Marvel,51.31,35.52,104,5.0,144,2025-11-20,9.9,True,False,True,2025-01-01,2025-11-20
PROD-2025-001231,APP-ELE-1231,Apple Smartphones Smart 2025,Electronics,Smartphones,Apple,682.67,546.12,374,4.84,2,2025-04-27,6.96,False,False,False,2025-01-01,2025-04-27
PROD-2025-001232,SCH-BOO-1232,Scholastic Children Ultra 2025,Books,Children,Scholastic,45.32,34.26,496,4.07,103,2025-10-20,8.53,False,False,False,2025-01-01,2025-10-20
PROD-2025-001233,ADI-FAS-1233,Adidas Clothing Advanced 2025,Fashion,Clothing,Adidas,395.23,298.99,158,3.74,112,2025-03-03,1.51,True,False,False,2025-01-01,2025-03-03
PROD-2025-001234,DEL-ELE-1234,Dell Gaming Advanced 2025,Electronics,Gaming,Dell,1461.36,1122.37,231,4.57,81,2025-04-04,2.46,False,True,False,2025-01-01,2025-04-04
PROD-2025-001235,MAR-BOO-1235,Marvel Children Pro 2025,Books,Children,Marvel,50.31,39.61,112,4.01,34,2025-01-24,4.53,False,False,False,2025-01-01,2025-01-24
PROD-2025-001236,SCH-BOO-1236,Scholastic E-books Pro 2025,Books,E-books,Scholastic,40.89,28.92,327,4.77,122,2025-03-09,3.23,True,False,True,2025-01-01,2025-03-09
PROD-2025-001237,APP-ELE-1237,Apple Gaming Classic 2025,Electronics,Gaming,Apple,1649.17,1009.97,417,4.53,103,2025-10-19,1.71,False,False,True,2025-01-01,2025-10-19
PROD-2025-001238,SEP-HEA-1238,Sephora Makeup Max 2025,Health & Beauty,Makeup,Sephora,317.05,246.2,46,4.41,2,2025-01-20,3.01,False,False,False,2025-01-01,2025-01-20
PROD-2025-001239,DC-BOO-1239,DC Educational Classic 2025,Books,Educational,DC,23.4,15.36,488,4.37,25,2025-05-17,1.92,False,False,False,2025-01-01,2025-05-17
PROD-2025-001240,WES-HOM-1240,West Elm Garden Classic 2025,Home & Garden,Garden,West Elm,378.01,238.59,408,4.21,57,2025-09-27,3.42,False,False,False,2025-01-01,2025-09-27
PROD-2025-001241,HP-ELE-1241,HP Smart Home Elite 2025,Electronics,Smart Home,HP,3105.63,1872.74,272,5.0,1,2025-10-23,2.39,True,True,False,2025-01-01,2025-10-23
PROD-2025-001242,WIL-HOM-1242,Williams Sonoma Decor Advanced 2025,Home & Garden,Decor,Williams Sonoma,384.22,247.32,416,5.0,175,2025-05-21,2.75,False,False,True,2025-01-01,2025-05-21
PROD-2025-001243,GOO-ELE-1243,Google Smartphones Premium 2025,Electronics,Smartphones,Google,722.76,487.57,155,5.0,0,2025-06-28,5.4,True,True,False,2025-01-01,2025-06-28
PROD-2025-001244,APP-ELE-1244,Apple Laptops Premium 2025,Electronics,Laptops,Apple,2774.27,1720.94,62,4.13,80,2025-02-23,3.6,False,False,False,2025-01-01,2025-02-23
PROD-2025-001245,PEN-BOO-1245,Penguin E-books Elite 2025,Books,E-books,Penguin,49.92,36.7,338,3.91,29,2025-12-28,8.75,False,False,False,2025-01-01,2025-12-28
PROD-2025-001246,PAT-SPO-1246,Patagonia Individual Sports Premium 2025,Sports,Individual Sports,Patagonia,47.12,31.12,383,4.48,36,2025-12-24,6.61,False,False,False,2025-01-01,2025-12-24
PROD-2025-001247,HOM-HOM-1247,Home Depot Furniture Pro 2025,Home & Garden,Furniture,Home Depot,670.77,501.21,222,3.09,55,2025-11-13,7.76,True,False,False,2025-01-01,2025-11-13
PROD-2025-001248,WIL-HOM-1248,Williams Sonoma Lighting Max 2025,Home & Garden,Lighting,Williams Sonoma,547.25,354.35,362,3.95,13,2025-12-18,4.93,False,False,False,2025-01-01,2025-12-18
PROD-2025-001249,PAT-SPO-1249,Patagonia Fitness Smart 2025,Sports,Fitness,Patagonia,117.68,82.69,99,5.0,83,2025-05-18,1.93,False,False,False,2025-01-01,2025-05-18
PROD-2025-001250,ADI-FAS-1250,Adidas Jewelry Pro 2025,Fashion,Jewelry,Adidas,149.51,99.09,111,4.09,68,2025-11-13,7.54,False,False,False,2025-01-01,2025-11-13
PROD-2025-001251,NIV-HEA-1251,Nivea Personal Care Premium 2025,Health & Beauty,Personal Care,Nivea,132.9,104.26,483,4.88,91,2025-12-19,0.17,False,False,False,2025-01-01,2025-12-19
PROD-2025-001252,GOO-ELE-1252,Google Smartphones Premium 2025,Electronics,Smartphones,Google,512.72,340.17,322,5.0,35,2025-11-20,4.17,False,False,False,2025-01-01,2025-11-20
PROD-2025-001253,SAM-ELE-1253,Samsung Headphones Premium 2025,Electronics,Headphones,Samsung,3093.42,2014.39,145,4.85,18,2025-06-21,1.88,False,True,False,2025-01-01,2025-06-21
